,isbn,title,authors,average_rating,image_url
7601,972212076X,Caim,José Saramago,3.89,https://images.gr-assets.com/books/1408538386m/7011225.jpg
7602,425190447,"All Tomorrow's Parties (Bridge, #3)",William Gibson,3.88,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7603,575088877,"The Quantum Thief (Jean le Flambeur, #1)",Hannu Rajaniemi,3.83,https://images.gr-assets.com/books/1327950631m/7562764.jpg
7604,,"Shock Wave (Virgil Flowers, #5)",John Sandford,4.19,https://images.gr-assets.com/books/1292472145m/9925913.jpg
7605,415254086,Tractatus Logico-Philosophicus,Ludwig Wittgenstein,4.06,https://images.gr-assets.com/books/1396830687m/12075.jpg
7606,2314576,"Lord Edgware Dies (Hercule Poirot, #9)",Agatha Christie,3.88,https://images.gr-assets.com/books/1375949065m/215492.jpg
7607,1401200923,"Batman: Hush, Vol. 2","Jeph Loeb, Jim Lee, Scott Williams",4.25,https://images.gr-assets.com/books/1460914478m/107021.jpg
7608,1416585834,Dog on It (A Chet and Bernie Mystery #1),Spencer Quinn,3.85,https://images.gr-assets.com/books/1342376684m/5600151.jpg
7609,312642717,Spring Fever,Mary Kay Andrews,3.92,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7610,7169922,And to Think That I Saw it on Mulberry Street,Dr. Seuss,3.99,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7611,141654786X,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",Doris Kearns Goodwin,4.16,https://images.gr-assets.com/books/1386557352m/17334495.jpg
7612,1416997962,"Chasing the Prophecy (Beyonders, #3)",Brandon Mull,4.35,https://images.gr-assets.com/books/1356328161m/15801381.jpg
7613,671875965,"The Short Victorious War (Honor Harrington, #3)",David Weber,4.16,https://images.gr-assets.com/books/1321561719m/77736.jpg
7614,385315546,Drinking: A Love Story,Caroline Knapp,4.04,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7615,1421820609,"Five Weeks in a Balloon (Extraordinary Voyages, #1)",Jules Verne,3.74,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7616,1250000238,"Dragon's Oath (House of Night Novellas, #1)","P.C. Cast, Kristin Cast",4.06,https://images.gr-assets.com/books/1359740283m/10324808.jpg
7617,451463803,"Grave Witch (Alex Craft, #1)",Kalayna Price,3.96,https://images.gr-assets.com/books/1327440625m/7823038.jpg
7618,2317850,"Sleeping Murder (Miss Marple, #13)",Agatha Christie,3.91,https://images.gr-assets.com/books/1308808135m/16300.jpg
7619,553212559,Ethan Frome and Other Short Fiction,"Edith Wharton, Mary Gordon",3.65,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7620,,"The Assassin and the Desert (Throne of Glass, #0.3)",Sarah J. Maas,4.4,https://images.gr-assets.com/books/1335783827m/13419891.jpg
7621,679724621,On the Genealogy of Morals/Ecce Homo,"Friedrich Nietzsche, Walter Kaufmann, R.J. Hollingdale",4.14,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7622,618257322,Adrift: Seventy-Six Days Lost at Sea,Steven Callahan,4.09,https://images.gr-assets.com/books/1356596323m/121410.jpg
7623,1416530738,"Once and Always (Sequels, #1)",Judith McNaught,4.21,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7624,61784796,"Bloodline (Sigma Force, #8)",James Rollins,4.23,https://images.gr-assets.com/books/1348523971m/13148921.jpg
7625,316701319,"Best Friends for Never (The Clique, #2)",Lisi Harrison,3.73,https://images.gr-assets.com/books/1344263568m/95658.jpg
7626,7331789,"Death of Kings (The Saxon Stories, #6)",Bernard Cornwell,4.28,https://images.gr-assets.com/books/1327963375m/11734251.jpg
7627,1605292885,Onward: How Starbucks Fought for Its Life without Losing Its Soul,"Howard Schultz, Joanne Gordon",3.79,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7628,158648303X,Auschwitz,Laurence Rees,4.24,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7629,1592289444,The Long Walk: The True Story of a Trek to Freedom,Slavomir Rawicz,4.18,https://images.gr-assets.com/books/1417980460m/9013.jpg
7630,515135062,Three Fates,Nora Roberts,4.03,https://images.gr-assets.com/books/1309201516m/682153.jpg
7631,1484715772,"Passenger (Passenger, #1)",Alexandra Bracken,3.84,https://images.gr-assets.com/books/1446749751m/20983362.jpg
7632,425215687,"Born in Death (In Death, #23)","J.D. Robb, Susan Ericksen",4.33,https://images.gr-assets.com/books/1298297096m/102857.jpg
7633,385534833,"Close Your Eyes, Hold Hands",Chris Bohjalian,3.59,https://images.gr-assets.com/books/1392355248m/18666006.jpg
7634,451199863,"A Pocket Full of Rye (Miss Marple, #7)",Agatha Christie,3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7635,8188575658,Of Course I Love You...! Till I Find Someone Better...,"Durjoy Datta, Maanvi Ahuja",3.21,https://images.gr-assets.com/books/1274597947m/7011879.jpg
7636,778324907,"Virgin River (Virgin River, #1)",Robyn Carr,4.12,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7637,1597800449,The Algebraist,Iain M. Banks,3.99,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7638,964913980X,درخت زیبای من,"José Mauro de Vasconcelos, قاسم صنعوی",4.36,https://images.gr-assets.com/books/1502523710m/192510.jpg
7639,385539126,Stone Mattress: Nine Tales,Margaret Atwood,3.93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7640,151012377,The Whistling Season,Ivan Doig,4.01,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7641,1595145931,"Rebel Spring (Falling Kingdoms, #2)","Morgan Rhodes, Michelle Rowen",4.16,https://images.gr-assets.com/books/1379031383m/16000044.jpg
7642,316211265,"NYPD Red 2 (NYPD Red, #2)","James Patterson, Marshall Karp",4.07,https://images.gr-assets.com/books/1373501096m/18170134.jpg
7643,812970438,Chesapeake,James A. Michener,4.14,https://images.gr-assets.com/books/1421707536m/12661.jpg
7644,515121495,The List,Steve Martini,3.95,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7645,1561371734,Ralph S. Mouse by Beverly Cleary: Teacher Guide (Novel Units),Gloria Levine,3.95,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7646,743451791,"Devil in a Blue Dress (Easy Rawlins, #1)",Walter Mosley,3.91,https://images.gr-assets.com/books/1336545202m/37100.jpg
7647,763622583,Shakespeare's Romeo and Juliet,"Michael Rosen, Jane Ray",4.09,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7648,679733973,The Killer Inside Me,Jim Thompson,3.9,https://images.gr-assets.com/books/1403187402m/298663.jpg
7649,192835203,Lady Audley's Secret,Mary Elizabeth Braddon,3.73,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7650,156010593,All the Names,"José Saramago, Margaret Jull Costa",3.88,https://images.gr-assets.com/books/1327955213m/2528.jpg
7651,345472446,"Lucia, Lucia",Adriana Trigiani,3.92,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7652,62114611,Tiger Lily,Jodi Lynn Anderson,3.98,https://images.gr-assets.com/books/1329681513m/7514925.jpg
7653,842382895,"Return (Redemption, #3)","Karen Kingsbury, Gary Smalley",4.44,https://images.gr-assets.com/books/1406513762m/11430.jpg
7654,394895894,"The Ruby in the Smoke (Sally Lockhart, #1)",Philip Pullman,3.75,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7655,375753834,Georgiana: Duchess of Devonshire,Amanda Foreman,3.79,https://images.gr-assets.com/books/1332041559m/319300.jpg
7656,802723462,"Scarlet (Scarlet, #1)",A.C. Gaughen,3.95,https://images.gr-assets.com/books/1370147602m/11983940.jpg
7657,1402271875,Stealing Parker,Miranda Kenneally,3.88,https://images.gr-assets.com/books/1334451985m/12551077.jpg
7658,1250065941,The Weekenders,Mary Kay Andrews,3.7,https://images.gr-assets.com/books/1459725725m/26114516.jpg
7659,1401204864,"Fables, Vol. 5: The Mean Seasons","Bill Willingham, Mark Buckingham, Steve Leialoha, Tony Akins, Jimmy Palmiotti",4.19,https://images.gr-assets.com/books/1327870458m/21330.jpg
7660,850515033,Dom Casmurro,Machado de Assis,4.24,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7661,440539811,The Illuminatus! Trilogy,"Robert Shea, Robert Anton Wilson",4.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7662,374324913,"Lockdown (Escape from Furnace, #1)",Alexander Gordon Smith,4.1,https://images.gr-assets.com/books/1409279086m/6420846.jpg
7663,60777109,The Final Solution,"Michael Chabon, Jay Ryan",3.31,https://images.gr-assets.com/books/1407709227m/16696.jpg
7664,345518284,Beachcombers,Nancy Thayer,3.77,https://images.gr-assets.com/books/1320411983m/7010683.jpg
7665,1607062607,"Chew, Vol. 2: International Flavor","John Layman, Rob Guillory",4.13,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7666,440212812,Lost Souls,Poppy Z. Brite,3.89,https://images.gr-assets.com/books/1420793346m/452244.jpg
7667,192801694,The Secret Agent,Joseph Conrad,3.59,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7668,375705104,The Way of Zen,Alan W. Watts,4.18,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7669,857662937,"Nexus (Nexus, #1)",Ramez Naam,4.06,https://images.gr-assets.com/books/1347149654m/13642710.jpg
7670,380007789,The Wolf and the Dove,Kathleen E. Woodiwiss,4.14,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7671,006228567X,"The Traitor (Divergent, #0.4)",Veronica Roth,4.19,https://images.gr-assets.com/books/1393687607m/18080923.jpg
7672,1439138338,Nora Webster,Colm Tóibín,3.58,https://images.gr-assets.com/books/1451442745m/21412360.jpg
7673,615487424,"Requiem (Providence, #2)",Jamie McGuire,4.15,https://images.gr-assets.com/books/1307717182m/11532160.jpg
7674,345505492,"The Emperor's Tomb (Cotton Malone, #6)",Steve Berry,3.95,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7675,525953086,"Fear Nothing (Detective D.D. Warren, #7)",Lisa Gardner,4.1,https://images.gr-assets.com/books/1372049470m/18079661.jpg
7676,618443363,Baking: From My Home to Yours,"Dorie Greenspan, Alan    Richardson",4.18,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7677,670021792,Promises to Keep,Jane Green,3.81,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7678,,"For You (The 'Burg, #1)",Kristen Ashley,4.19,https://images.gr-assets.com/books/1327337194m/10813480.jpg
7679,1421513439,"Love★Com, Vol. 1","Aya Nakahara, Pookie Rolf",4.22,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7680,425067823,"Elephants Can Remember (Hercule Poirot, #37)",Agatha Christie,3.62,https://images.gr-assets.com/books/1309211932m/148584.jpg
7681,,"Friend-Zoned (Friend-Zoned, #1)",Belle Aurora,3.99,https://images.gr-assets.com/books/1369113567m/17948485.jpg
7682,761129588,What to Expect the First Year (What to Expect),"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome",3.86,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7683,440221315,The Gift,Danielle Steel,3.91,https://images.gr-assets.com/books/1403190508m/59836.jpg
7684,039925644X,The Lions of Little Rock,Kristin Levine,4.22,https://images.gr-assets.com/books/1442034711m/11699349.jpg
7685,074322423X,Self Matters: Creating Your Life from the Inside Out,Phillip C. McGraw,3.62,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7686,1453860959,"Hollowland (The Hollows, #1)",Amanda Hocking,3.97,https://images.gr-assets.com/books/1299468023m/8951449.jpg
7687,1427818762,"Hetalia: Axis Powers, Vol. 1 (Hetalia: Axis Powers, #1)",Hidekaz Himaruya,4.35,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7688,1591827582,Finding Nemo,"Andrew Stanton, Walt Disney Company",4.47,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7689,60087803,Calling Doctor Amelia Bedelia,"Herman Parish, Lynn Sweat",4.29,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7690,,"Timeless (Parasol Protectorate, #5)",Gail Carriger,4.12,https://images.gr-assets.com/books/1327890901m/11324166.jpg
7691,1589190645,"These High, Green Hills (Mitford Years, #3)",Jan Karon,4.27,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7692,,How Google Works,"Eric Schmidt, Jonathan Rosenberg",4.03,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7693,,"Killing Sarai (In the Company of Killers, #1)",J.A. Redmerski,4.17,https://images.gr-assets.com/books/1389883928m/20559676.jpg
7694,7350430,The Time of My Life,Cecelia Ahern,3.85,https://images.gr-assets.com/books/1327918581m/10893138.jpg
7695,525444467,"Now We Are Six (Winnie-the-Pooh, #4)","A.A. Milne, Ernest H. Shepard",4.38,https://images.gr-assets.com/books/1348199373m/821000.jpg
7696,61671355,"The Captive Part II / The Power (The Secret Circle, #2-3)",L.J. Smith,4.11,https://images.gr-assets.com/books/1341592078m/3665811.jpg
7697,1250019672,Ladies' Night,Mary Kay Andrews,3.8,https://images.gr-assets.com/books/1376835524m/16045078.jpg
7698,312591837,Family Pictures ,Jane Green,3.62,https://images.gr-assets.com/books/1365217958m/14759321.jpg
7699,440245273,"Taken by Midnight (Midnight Breed, #8)",Lara Adrian,4.27,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7700,9725681363,Os Maias,"José Maria de Eça de Queirós, Ester de Lemos",3.99,https://images.gr-assets.com/books/1362526641m/1249630.jpg
7701,,"The Law of Moses (The Law of Moses, #1)",Amy Harmon,4.37,https://images.gr-assets.com/books/1415024195m/23252517.jpg
7702,544920953,Good as Gone,Amy Gentry,3.53,https://images.gr-assets.com/books/1464329788m/29975458.jpg
7703,515142883,Holding the Dream (Dream Trilogy #2),Nora Roberts,4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7704,,"Fallen Crest Family (Fallen Crest High, #2)",Tijan,4.28,https://images.gr-assets.com/books/1370197330m/17191012.jpg
7705,1402208766,"Mr. Darcy's Diary (Jane Austen Heroes, #1)",Amanda Grange,3.63,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7706,2266120921,"L.A. Requiem (Elvis Cole, #8)",Robert Crais,4.26,https://images.gr-assets.com/books/1328900044m/297186.jpg
7707,446582352,A Grown-Up Kind of Pretty,Joshilyn Jackson,3.93,https://images.gr-assets.com/books/1442347366m/10960383.jpg
7708,1444734148,Is It Just Me?,Miranda Hart,3.8,https://images.gr-assets.com/books/1341274679m/15733346.jpg
7709,375725768,"Eventide (Plainsong, #2)",Kent Haruf,4.16,https://images.gr-assets.com/books/1320471712m/89884.jpg
7710,080905101X,Fahrenheit 451: The Authorized Adaptation,"Tim Hamilton, Ray Bradbury",3.92,https://images.gr-assets.com/books/1416448162m/5199185.jpg
7711,,"Special A, Vol. 1 (Special A, #1)",Maki Minami,4.18,https://images.gr-assets.com/books/1408207157m/2122216.jpg
7712,1421527618,All You Need Is Kill,"Hiroshi Sakurazaka, 桜坂洋, Alexander O. Smith, Joseph Reeder",4.05,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7713,395137195,The Bronze Bow,Elizabeth George Speare,3.93,https://images.gr-assets.com/books/1369712582m/24408.jpg
7714,802142400,On Love,Alain de Botton,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7715,679772677,A Civil Action,Jonathan Harr,3.94,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7716,142407089,Millions of Cats,Wanda Gág,4.08,https://images.gr-assets.com/books/1318725166m/621739.jpg
7717,,"Dark Challenge (Dark, #5)",Christine Feehan,4.23,https://images.gr-assets.com/books/1330425767m/313256.jpg
7718,1611130433,Mistress,"James Patterson, David Ellis",3.52,https://images.gr-assets.com/books/1375363772m/15791403.jpg
7719,395570352,Grandfather's Journey,Allen Say,4.12,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7720,60519134,"Savannah Blues (Weezie and Bebe Mysteries, #1)",Mary Kay Andrews,3.97,https://images.gr-assets.com/books/1327883095m/38030.jpg
7721,038081093X,Excavation,James Rollins,4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7722,872204227,Discourse on Method,"René Descartes, Donald A. Cress",3.7,https://images.gr-assets.com/books/1405624619m/159418.jpg
7723,312937660,"Scarecrow (Shane Schofield, #3)",Matthew Reilly,4.21,https://images.gr-assets.com/books/1316635676m/144789.jpg
7724,61985880,"Endlessly (Paranormalcy, #3)",Kiersten White,3.99,https://images.gr-assets.com/books/1320349604m/9064899.jpg
7725,,The House by the Lake,Ella Carey,3.9,https://images.gr-assets.com/books/1454689701m/27868677.jpg
7726,1573225681,"Living Buddha, Living Christ",Thich Nhat Hanh,4.13,https://images.gr-assets.com/books/1309211729m/73184.jpg
7727,140050930,The Earthsea Trilogy,Ursula K. Le Guin,4.25,https://images.gr-assets.com/books/1295382040m/1170158.jpg
7728,1477817158,"Left Drowning (Left Drowning, #1)",Jessica Park,4.14,https://images.gr-assets.com/books/1372359048m/17325147.jpg
7729,1596434023,A Sick Day for Amos McGee,"Philip C. Stead, Erin E. Stead",4.25,https://images.gr-assets.com/books/1312019421m/7268995.jpg
7730,62286447,Fourth of July Creek,Smith Henderson,3.83,https://images.gr-assets.com/books/1417981221m/18651980.jpg
7731,758211821,"Absolute Fear (New Orleans, #4)",Lisa Jackson,4.15,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7732,743292499,True Evil,Greg Iles,4.05,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7733,082031661X,Tobacco Road (Brown Thrasher Books),"Erskine Caldwell, Lewis Nordan",3.73,https://images.gr-assets.com/books/1369852920m/59091.jpg
7734,802715354,The Suspicions of Mr. Whicher: A Shocking Murder and the Undoing of a Great Victorian Detective,Kate Summerscale,3.43,https://images.gr-assets.com/books/1312021413m/1747896.jpg
7735,380776162,"Lord of Scoundrels (Scoundrels, #3)",Loretta Chase,4.12,https://images.gr-assets.com/books/1381766823m/425377.jpg
7736,543895149,"Ozma of Oz (Oz, #3)",L. Frank Baum,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7737,844662925,The Johnstown Flood,David McCullough,4.11,https://images.gr-assets.com/books/1313667349m/2371.jpg
7738,141659485X,The Christmas Sweater,Glenn Beck,3.79,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7739,1442449632,"Tales from a Not-So-Happy Heartbreaker (Dork Diaries, #6)",Rachel Renée Russell,4.42,https://images.gr-assets.com/books/1418103694m/16074748.jpg
7740,380818809,Deep Fathom,James Rollins,4.07,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7741,446533424,The Gate House,Nelson DeMille,3.71,https://images.gr-assets.com/books/1397190673m/3216451.jpg
7742,62294806,"Stay with Me (Wait for You, #3)","J. Lynn, Jennifer L. Armentrout",4.17,https://images.gr-assets.com/books/1400524327m/19501672.jpg
7743,758290411,Seven Years to Sin,Sylvia Day,3.89,https://images.gr-assets.com/books/1355259011m/15743075.jpg
7744,1423166000,"Perfect Scoundrels (Heist Society, #3)",Ally Carter,4.28,https://images.gr-assets.com/books/1340716595m/13580928.jpg
7745,547225474,When the Game Was Ours,"Larry Bird, Earvin Johnson, Jackie MacMullan",4.16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7746,786937904,"The Two Swords (Forgotten Realms: Hunter's Blades, #3; Legend of Drizzt, #16)",R.A. Salvatore,4.16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7747,451200187,"Nemesis (Miss Marple, #12)",Agatha Christie,3.84,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7748,1582342156,All Families are Psychotic,Douglas Coupland,3.69,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7749,61000019,"The Blessing Way (Leaphorn & Chee, #1)",Tony Hillerman,4.06,https://images.gr-assets.com/books/1179033344m/867387.jpg
7750,312591829,Another Piece of My Heart,Jane Green,3.7,https://images.gr-assets.com/books/1321468393m/12029468.jpg
7751,9137126385,"Stenhuggaren (Patrik Hedström, #3)",Camilla Läckberg,3.85,https://images.gr-assets.com/books/1334876462m/1457790.jpg
7752,1423109600,The Pigeon Wants a Puppy!,Mo Willems,4.37,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7753,081299325X,The Road to Character,David  Brooks,3.66,https://images.gr-assets.com/books/1422216361m/22551809.jpg
7754,1400043336,The General in His Labyrinth,"Gabriel García Márquez, Edith Grossman",3.66,https://images.gr-assets.com/books/1361537151m/23884.jpg
7755,8466309152,La ciudad y los perros,Mario Vargas Llosa,4.09,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7756,62271121,Say What You Will,Cammie McGovern,3.7,https://images.gr-assets.com/books/1392738015m/18599754.jpg
7757,345543858,"Die Again (Rizzoli & Isles, #11)",Tess Gerritsen,4.16,https://images.gr-assets.com/books/1395144977m/21489683.jpg
7758,60724552,"Party Princess (The Princess Diaries, #7)",Meg Cabot,3.67,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7759,,"Damaged 2 (Damaged, #2)",H.M. Ward,4.13,https://images.gr-assets.com/books/1371340440m/17800786.jpg
7760,044619154X,The Witness,Sandra Brown,3.98,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7761,1608190463,Mornings in Jenin,Susan Abulhawa,4.35,https://images.gr-assets.com/books/1312020216m/6692041.jpg
7762,60560118,The Nanny,Melissa Nathan,3.78,https://images.gr-assets.com/books/1389595555m/207694.jpg
7763,1501101536,"Manwhore (Manwhore, #1)",Katy Evans,4.14,https://images.gr-assets.com/books/1421552037m/22892122.jpg
7764,804136572,"Ex-Heroes (Ex-Heroes, #1)",Peter Clines,3.87,https://images.gr-assets.com/books/1360646185m/16479439.jpg
7765,441012914,Absolution Gap,Alastair Reynolds,4.01,https://images.gr-assets.com/books/1309210984m/89184.jpg
7766,1405201711,The Faraway Tree Stories (The Faraway Tree #1-3),Enid Blyton,4.28,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7767,874869226,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,3.9,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7768,141187492,Scoop,Evelyn Waugh,3.86,https://images.gr-assets.com/books/1416017359m/30919.jpg
7769,609809547,Tales of a Female Nomad: Living at Large in the World,Rita Golden Gelman,3.84,https://images.gr-assets.com/books/1320531284m/85622.jpg
7770,312241224,Birds of America,Lorrie Moore,4.12,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7771,692572031,Big Rock,Lauren Blakely,3.97,https://images.gr-assets.com/books/1485375190m/26252659.jpg
7772,,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,3.86,https://images.gr-assets.com/books/1469265644m/23207027.jpg
7773,031604279X,"Lunch in Paris: A Love Story, with Recipes",Elizabeth Bard,3.67,https://images.gr-assets.com/books/1344266322m/6422680.jpg
7774,451200829,"Love and War (North and South, #2)",John Jakes,4.1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7775,61668125,"Destined (Wings, #4)",Aprilynne Pike,4.19,https://images.gr-assets.com/books/1321454773m/12846479.jpg
7776,316074233,The Pale King,"David Foster Wallace, Michael Pietsch",3.95,https://images.gr-assets.com/books/1324405497m/9443405.jpg
7777,140443487,The Analects,"Confucius, D.C. Lau",3.82,https://images.gr-assets.com/books/1309201523m/27297.jpg
7778,1556525893,I'm with the Band: Confessions of a Groupie,"Pamela Des Barres, Dave Navarro",3.67,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7779,553820273,"Succubus Heat (Georgina Kincaid, #4)",Richelle Mead,4.19,https://images.gr-assets.com/books/1363643447m/5148720.jpg
7780,1607060221,"The Walking Dead, Vol. 09: Here We Remain","Robert Kirkman, Charlie Adlard, Cliff Rathburn",4.25,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7781,,Under Locke,Mariana Zapata,4.11,https://images.gr-assets.com/books/1390340678m/20613920.jpg
7782,679731210,The Leopard,"Giuseppe Tomasi di Lampedusa, Archibald Colquhoun",3.99,https://images.gr-assets.com/books/1376481466m/625094.jpg
7783,785123288,Wolverine: Origin,"Paul Jenkins, Andy Kubert, Richard Isanove, Joe Quesada, Bill Jemas",3.96,https://images.gr-assets.com/books/1320663605m/22469.jpg
7784,671670689,"Dawn (Cutler, #1)",V.C. Andrews,3.87,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7785,425216594,"On the Prowl (Alpha & Omega, #0.5)","Patricia Briggs, Eileen Wilks, Karen Chance, Sunny",4.05,https://images.gr-assets.com/books/1422192630m/285212.jpg
7786,425137562,Silent Prey (Lucas Davenport #4),John Sandford,4.13,https://images.gr-assets.com/books/1309286873m/37303.jpg
7787,765356163,"The Wayfarer Redemption (Wayfarer Redemption, #1)",Sara Douglass,3.93,https://images.gr-assets.com/books/1312033613m/231989.jpg
7788,684856069,"The Many Lives & Secret Sorrows of Josephine B. (Josephine Bonaparte, #1)",Sandra Gulland,4.09,https://images.gr-assets.com/books/1355931779m/70287.jpg
7789,,الجزار,حسن الجندي,4.11,https://images.gr-assets.com/books/1270726397m/7701043.jpg
